Paddy Carew,1899,Prop,4,1,3,0,0,0,Qld,Australia,Queensland,Missing,Missing
James Carson,1899,Prop,1,1,0,0,0,0,Grahamstown,South Africa,Eastern Cape,Sarah Baartman District Municipality,Grahamstown
Ginger Colton,1899,No. 8,2,1,1,0,1,3,QLD,Australia,Queensland,Missing,Missing
Walter Davis,1899,Lock,3,1,2,0,0,0,circa 1877,Perú,Tacna,Candarave,Circa
Charlie Ellis,1899,Lock,4,1,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Poley Evans,1899,Wing,2,1,1,0,1,3,Qld,Australia,Queensland,Missing,Missing
Austin Gralton,1899,Scrum-half,3,1,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Alex Kelly,1899,Flanker,1,1,0,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Bob McCowan,1899,Fullback,3,1,2,0,0,0,Renfrewshire,United Kingdom,Scotland,Renfrewshire,Missing
Hyam Marks,1899,Lock,2,1,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Frank Row,1899,Centre,3,1,2,0,0,0,Qld,Australia,Queensland,Missing,Missing
Lonnie Spragg,1899,Centre,4,1,3,0,3,17,NSW,Australia,New South Wales,Missing,Missing
Dooee Tanner,1899,Prop,2,1,1,0,0,0,QLD,Australia,Queensland,Missing,Missing
Peter Ward,1899,Fly-half,4,1,3,0,0,0,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill
Charlie White,1899,Wing,3,1,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Robert Challoner,1899,No. 8,1,0,1,0,0,0,Stratford,United Kingdom,England,West Midlands,Warwickshire
Arthur Corfe,1899,Flanker,1,0,1,0,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch
Ernest Currie,1899,Scrum-half,1,0,1,0,0,0,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin
Charles Graham,1899,Hooker,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Alec Henry,1899,Centre,1,0,1,0,0,0,QLD,Australia,Queensland,Missing,Missing
Norm Street,1899,Flanker,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Thomas Ward,1899,Wing,1,0,1,0,0,0,QLD,Australia,Queensland,Missing,Missing
Roger Barton,1899,Flanker,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Sine Boland,1899,Flanker,3,0,3,0,0,0,QLD,Australia,Queensland,Missing,Missing
Bob Bouffler,1899,Hooker,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Arch Boyd,1899,Scrum-half,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Wally Cobb,1899,Fullback,2,0,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Syd Miller,1899,Wing,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Iggy O'Donnell,1899,Fly-half,2,0,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Bill Webb,1899,Prop,2,0,2,0,0,0,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin
Bill Hardcastle,1899,Flanker,2,0,2,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington
Jack O'Donnell,1899,Hooker,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Jum Sampson,1899,No. 8,1,0,1,0,0,0,circa 1873,Perú,Tacna,Candarave,Circa
Alec Burdon,1903,Prop,4,0,4,0,1,3,NSW,Australia,New South Wales,Missing,Missing
Lew Evans,1903,Fly-half,3,0,3,0,0,0,QLD,Australia,Queensland,Missing,Missing
James Joyce,1903,Lock,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Harold Judd,1903,Flanker,5,0,5,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Ted Larkin,1903,Hooker,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Dinny Lutge,1903,Lock,4,0,4,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Johnny Maund,1903,Fullback,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Frank Nicholson,1903,Prop,2,0,2,0,0,0,Qld,Australia,Queensland,Missing,Missing
Charlie Redwood,1903,Wing,4,0,4,0,0,0,Blenheim,New Zealand/Aotearoa,Marlborough,Blenheim,Missing
Sid Riley,1903,Centre,1,0,1,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing
Stan Wickham,1903,Centre,5,0,5,0,0,3,NSW,Australia,New South Wales,Missing,Missing
Snowy Baker,1904,Scrum-half,2,0,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Puddin Colton,1904,Flanker,2,0,2,0,0,0,QLD,Australia,Queensland,Missing,Missing
Eddie Dore,1904,Hooker,1,0,1,0,0,0,Limeric,United States of America,New York,Saratoga County,Town of Wilton
Jack Hindmarsh,1904,Centre,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Billy Richards,1904,Lock,5,0,5,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Jack Verge,1904,Fullback,2,0,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Patrick Walsh,1904,Back-row,3,0,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Phil Carmichael,1904,Fullback,4,1,3,0,0,6,Qld,Australia,Queensland,Missing,Missing
Alex McKinnon,1904,Lock,1,0,1,0,0,0,Vic,Australia,Victoria,Missing,Missing
Douglas McLean,1904,Wing,3,0,3,0,1,3,QLD,Australia,Queensland,Missing,Missing
John Manning,1904,Fly-half,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Voy Oxenham,1904,Prop,2,0,2,0,0,0,QLD,Australia,Queensland,Missing,Missing
Allen Oxlade,1904,Hooker,4,0,4,0,0,0,QLD,Australia,Queensland,Missing,Missing
Blue Dixon,1904,Lock,1,0,1,0,0,0,QLD,Australia,Queensland,Missing,Missing
Francis Finley,1904,Scrum-half,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Frank Futter,1904,Centre,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Jack Meibusch,1904,Prop,1,0,1,0,0,0,Qld,Australia,Queensland,Missing,Missing
Fred Nicholson,1904,Wing,1,0,1,0,0,0,QLD,Australia,Queensland,Missing,Missing
Jim White,1904,Flanker,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
George Anlezark,1905,Fly-half,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Jimmy Clarken,1905,Prop,4,1,3,0,0,0,Thames,New Zealand/Aotearoa,Waikato,Thames Coromandel District,Thames
Mickey Dore,1905,Scrum-half,1,0,1,0,0,0,QLD,Australia,Queensland,Missing,Missing
Bill Hirschberg,1905,Flanker,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Ben Lucas,1905,Flanker,1,0,1,0,0,0,QLD,Australia,Queensland,Missing,Missing
Arthur Penman,1905,Fullback,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Bede Smith,1905,Centre,4,0,3,1,0,0,NSW,Australia,New South Wales,Missing,Missing
Mac Smith,1905,Centre,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Blair Swannell,1899,Forward,8,6,2,0,1,3,Bucks,United States of America,penna,Bucks County,Missing
"Jack ""Bowser"" Barnett",1907,Prop,5,1,3,1,0,0,NSW,Australia,New South Wales,Missing,Missing
Peter Burge,1907,Lock,3,0,2,1,0,0,NSW,Australia,New South Wales,Missing,Missing
Bill Dix,1907,Fullback,4,1,2,1,0,0,Ashton-in-Makerfield,United Kingdom,England,North West England,Greater Manchester
Peter Flanagan,1907,Flanker,2,0,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Tom Griffin,1907,Hooker,6,2,3,1,0,0,NSW,Australia,New South Wales,Missing,Missing
James Hughes,1907,Flanker,2,0,1,1,0,0,Sydney,Australia,New South Wales,Sydney,Missing
Paddy McCue,1907,Lock,4,1,2,1,0,0,NSW,Australia,New South Wales,Missing,Missing
Chris McKivat,1907,Fly-half,4,1,2,1,0,0,NSW,Australia,New South Wales,Missing,Missing
Johnny Rosewell,1907,Prop,2,0,1,1,0,0,NSW,Australia,New South Wales,Missing,Missing
Norm Row,1907,Flanker,6,2,3,1,2,15,NSW,Australia,New South Wales,Missing,Missing
Charles Russell,1907,Wing,5,1,3,1,3,9,Sydney,Australia,New South Wales,Sydney,Missing
George Watson,1907,Wing,1,0,1,0,0,0,QLD,Australia,Queensland,Missing,Missing
Fred Wood,1907,Scrum-half,12,2,9,1,1,3,Staffordshire,United Kingdom,England,West Midlands,Staffordshire
Bob Graves,1907,,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
William Canniffe,1907,Lock,1,0,1,0,0,0,QLD,Australia,Queensland,Missing,Missing
Jack Fihelly,1907,Flanker,1,0,1,0,0,0,Timoleague,Republic of Ireland,Munster,County Cork,Timoleague
Edward Mandible,1907,Fly-half,3,0,2,1,0,0,Sydney,Australia,New South Wales,Sydney,Missing
Dally Messenger,1907,Wing,2,0,1,1,1,7,NSW,Australia,New South Wales,Missing,Missing
Esmond Parkinson,1907,Wing,1,0,1,0,0,0,Qld,Australia,Queensland,Missing,Missing
Son Burge,1907,Lock,2,0,1,1,0,0,NSW,Australia,New South Wales,Missing,Missing
Danny Carroll,1908,"Fly-half, Centre",5,2,3,0,1,3,VIC,Australia,Victoria,Missing,Missing
Bob Craig,1908,Hooker,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Charles Hammand,1908,Lock,2,1,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Jack Hickey,1908,Centre,2,1,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Paddy Moran,1908,Flanker,1,0,1,0,0,0,Darlington,United States of America,South Carolina,Darlington County,Darlington
Ward Prentice,1908,Centre,6,3,3,0,0,3,Sydney,Australia,New South Wales,Sydney,Missing
Rusty Richards,1908,Forward,5,3,2,0,2,6,NSW,Australia,New South Wales,Missing,Missing
Ken Gavin,1909,Prop,1,1,0,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Mannie McArthur,1909,Flanker,1,1,0,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Arthur McCabe,1909,Fly-half,1,1,0,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Syd Middleton,1909,No. 8,4,2,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Dinny Campbell,1910,Centre,3,1,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Alf Dunbar,1910,Wing,4,2,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Larry Dwyer,1910,Fullback,8,3,5,0,0,4,NSW,Australia,New South Wales,Missing,Missing
Brickey Farmer,1910,Flanker,1,0,1,0,0,0,Holborn,United Kingdom,WC2,England,Greater London
Harald George,1910,Prop,8,3,5,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Herb Gilbert,1910,Wing,3,1,2,0,3,9,NSW,Australia,New South Wales,Missing,Missing
Charlie Hodgens,1910,Fly-half,3,1,2,0,1,3,NSW,Australia,New South Wales,Missing,Missing
Pat Murphy,1910,Lock,9,2,7,0,0,0,QLD,Australia,Queensland,Missing,Missing
Frederick Timbury,1910,Lock,2,1,1,0,0,0,Qld,Australia,Queensland,Missing,Missing
Bob Stuart,1910,Flanker,2,1,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Leo Reynolds,1910,Lock,2,1,1,0,0,0,VIC,Australia,Victoria,Missing,Missing
Joe Slater,1910,Prop,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Bob Adamson,1912,Wing,1,1,0,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Ted Fahey,1912,Lock,4,1,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Copper Kent,1912,Flanker,1,1,0,0,0,0,Qld,Australia,Queensland,Missing,Missing
Lou Meibusch,1912,Wing,1,1,0,0,1,3,Qld,Australia,Queensland,Missing,Missing
William Murphy,1912,No. 8,1,1,0,0,0,0,circa 1880,Perú,Tacna,Candarave,Circa
George Pugh,1912,Lock,1,1,0,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Alfred Walker,1912,Scrum-half,16,7,9,0,3,9,NSW,Australia,New South Wales,Missing,Missing
Bill Watson,1912,Prop,8,2,6,0,0,0,Nelson,New Zealand/Aotearoa,Nelson,Missing,Missing
Ernie Carr,1913,Wing,6,1,5,0,1,3,NSW,Australia,New South Wales,Missing,Missing
Bill Cody,1913,Flanker,3,1,2,0,0,0,VIC,Australia,Victoria,Missing,Missing
Hebert Jones,1913,Centre,3,1,2,0,3,9,NSW,Australia,New South Wales,Missing,Missing
Michael McMahon,1913,Fullback,1,0,1,0,0,2,Queensland,Australia,Queensland,Missing,Missing
Claud O'Donnell,1913,Hooker,2,0,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Dudley Suttor,1913,Wing,3,1,2,0,3,9,NSW,Australia,New South Wales,Missing,Missing
Bill Tasker,1913,Fly-half,6,1,5,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Fred Thompson,1913,No. 8,6,1,5,0,1,3,NSW,Australia,New South Wales,Missing,Missing
Clarrie Wallach,1913,Lock,5,1,4,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Larry Wogan,1913,Centre,22,7,15,0,4,14,Hokitika,New Zealand/Aotearoa,West Coast,Westland District,Hokitika
Sandy Horodan,1913,Prop,1,0,1,0,0,0,Qld,Australia,Queensland,Missing,Missing
Bryan Hughes,1913,Flanker,2,1,1,0,0,4,NSW,Australia,New South Wales,Missing,Missing
Richard Simpson,1913,Fullback,1,0,1,0,0,4,NSW,Australia,New South Wales,Missing,Missing
David Williams,1913,Hooker,4,1,3,0,0,0,Qld,Australia,Queensland,Missing,Missing
Harald Baker,1914,Flanker,3,0,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Jimmy Flynn,1914,Centre,2,0,2,0,0,0,QLD,Australia,Queensland,Missing,Missing
Eric Francis,1914,Wing,2,0,2,0,0,0,Qld,Australia,Queensland,Missing,Missing
John Thompson,1914,Flanker,1,0,1,0,0,0,Qld,Australia,Queensland,Missing,Missing
Clinker Birt,1914,No. 8,1,0,1,0,0,0,Glasgow,United Kingdom,G,Scotland,Glasgow City
Samuel Kreutzer,1914,Prop,1,0,1,0,0,0,QLD,Australia,Queensland,Missing,Missing
William Morrissey,1914,Prop,1,0,1,0,0,0,QLD,Australia,Queensland,Missing,Missing
Jackie Beith,1914,Fullback,4,0,4,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Montague Massy-Westropp,1914,Wing,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Clarrie Prentice,1914,Prop,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
John Bond,1920,Hooker,4,1,3,0,1,3,NSW,Australia,New South Wales,Missing,Missing
Roy Chambers,1920,Centre,2,0,2,0,0,0,SA,Österreich,5020,Salzburg,Missing
Tom Davis,1920,Prop,20,6,14,0,2,6,NSW,Australia,New South Wales,Missing,Missing
Viv Dunn,1920,No. 8,7,1,6,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Ray Elliott,1920,Flanker,13,7,6,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Charlie Fox,1920,Lock,17,5,12,0,2,6,NSW,Australia,New South Wales,Missing,Missing
Tommy Lawton,1920,Fly-half,14,8,6,0,1,60,Qld,Australia,Queensland,Missing,Missing
Bob Marrott,1920,Hooker,2,0,2,0,1,3,VIC,Australia,Victoria,Missing,Missing
Arthur Mayne,1920,Wing,4,0,4,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Irving Ormiston,1920,Flanker,3,0,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Roland Raymond,1920,Wing,13,6,7,0,10,30,1899,Svizra,Svizzera,Suisse,Schweiz
Clive Farquhar,1920,Centre,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
George McKay,1920,No. 8,6,1,5,0,3,9,NSW,Australia,New South Wales,Missing,Missing
Geoffrey Wyld,1920,Lock,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Watty Friend,1920,Lock,10,5,5,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Onslow Humphreys,1920,Fly-half,6,2,4,0,0,3,NSW,Australia,New South Wales,Missing,Missing
Norm Mingay,1920,Scrum-half,7,1,6,0,2,20,NSW,Australia,New South Wales,Missing,Missing
Jackie Shute,1920,Wing,3,1,2,0,2,6,NSW,Australia,New South Wales,Missing,Missing
Slip Carr,1921,Wing,4,1,3,0,3,9,NSW,Australia,New South Wales,Missing,Missing
Duncan Fowles,1921,Hooker,8,3,5,0,0,0,QLD,Australia,Queensland,Missing,Missing
John Holdsworth,1921,Lock,6,1,5,0,1,3,NSW,Australia,New South Wales,Missing,Missing
Reg Lane,1921,Wing,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Otto Nothling,1921,Fullback,19,8,11,0,1,36,Qld,Australia,Queensland,Missing,Missing
Billy Sheehan,1921,Fly-half,18,7,11,0,6,18,NSW,Australia,New South Wales,Missing,Missing
Tom Smith,1921,Prop,12,4,8,0,1,3,NSW,Australia,New South Wales,Missing,Missing
Joe Thorn,1921,Flanker,6,1,5,0,0,0,Manly.NSW,Australia,New South Wales,Sydney,Manly
Derby Loudon,1921,Flanker,4,2,2,0,0,5,Leeston,New Zealand/Aotearoa,Canterbury,Selwyn District,Leeston
Bot Stanley,1921,Centre,14,7,7,0,5,53,NSW,Australia,New South Wales,Missing,Missing
Johnny Wallace,1921,Wing,17,11,6,0,16,48,NSW,Australia,New South Wales,Missing,Missing
Jock Blackwood,1922,Hooker,21,8,13,0,0,0,NSW,Australia,New South Wales,Missing,Missing
John Taylor,1922,Fly-half,2,1,1,0,2,15,NSW,Australia,New South Wales,Missing,Missing
Charlie Thompson,1922,Prop,6,2,4,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Roy Cooney,1922,Centre,1,1,0,0,1,3,N Sydney,Australia,New South Wales,Sydney,North Sydney
Reg Ferguson,1922,Lock,5,2,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Henry Pigott,1922,,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Jack Bonner,1922,Lock,8,6,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Larry Newman,1922,Wing,1,0,1,0,1,3,NSW,Australia,New South Wales,Missing,Missing
Ted Thorn,1922,Flanker,15,4,11,0,1,5,NSW,Australia,New South Wales,Missing,Missing
Bill Marrott,1922,No. 8,7,5,2,0,2,6,VIC,Australia,Victoria,Missing,Missing
Norm Smith,1922,Wing,7,3,4,0,2,6,NSW,Australia,New South Wales,Missing,Missing
Bill Douglas,1922,,1,1,0,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Arthur Erby,1923,Prop,5,2,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Gregor George,1923,Fly-half,12,3,9,0,0,2,NSW,Australia,New South Wales,Missing,Missing
John Pym,1923,Wing,1,1,0,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Harry Tancred,1923,No. 8,2,2,0,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Owen Crossman,1923,Wing,15,7,8,0,7,29,NSW,Australia,New South Wales,Missing,Missing
Allen Bowers,1923,Wing,7,4,3,0,4,12,NSW,Australia,New South Wales,Missing,Missing
Peter Buchanan,1923,Centre,2,2,0,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington
Ted Greatorex,1923,Flanker,8,3,5,0,5,15,Leichardt,Australia,Victoria,Loddon Mallee,Shire of Loddon
Alexander Armstrong,1923,No. 8,2,0,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Danie Erasmus,1923,Wing,2,0,2,0,1,3,Pretoria,South Africa,Gauteng,City of Tshwane Metropolitan Municipality,Pretoria
Hugh Taylor,1923,Lock,4,0,4,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Hugh Buntine,1923,Centre,2,0,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Bob Loudon,1923,Flanker,13,4,8,1,4,12,Leeston,New Zealand/Aotearoa,Canterbury,Selwyn District,Leeston
John Crakanthorp,1923,Fullback,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Wally Meagher,1923,Scrum-half,8,3,5,0,0,3,NSW,Australia,New South Wales,Missing,Missing
Roy Hoskins,1924,No. 8,3,1,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Ernie Ritchie,1924,Prop,4,1,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Jim Foote,1924,Wing,3,0,3,0,0,0,QLD,Australia,Queensland,Missing,Missing
Robert Anderson,1925,Centre,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Harry Bryant,1925,No. 8,3,0,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
John Hill,1925,Prop,1,0,1,0,0,0,date unknown,g,n,i,s
Alf Rainbow,1925,Fly-half,1,0,1,0,0,0,London,United Kingdom,England,Greater London,London
Alec Ross,1925,Fullback,20,9,10,1,0,43,NSW,Australia,New South Wales,Missing,Missing
Arthur Toby,1925,Centre,2,0,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Patrick Mulligan,1925,Centre,1,0,1,0,0,0,circa 1900,Philippines,6004,Central Visayas,Cebu
Clive Bondfield,1925,Wing,1,0,1,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Bill Laycock,1925,Flanker,4,0,4,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Charles Morrissey,1925,Centre,5,0,5,0,1,3,NSW,Australia,New South Wales,Missing,Missing
Ernie Reid,1925,Centre,3,0,3,0,0,0,Western Samoa,United States of America,95503,California,Humboldt County
Wal Rigney,1925,Flanker,3,0,3,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Colin Shaw,1925,Lock,3,0,3,0,0,0,Edinburgh,United Kingdom,Scotland,City of Edinburgh,Missing
Harold Snell,1925,Scrum-half,3,1,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing
Ken Tarleton,1925,Hooker,2,0,2,0,0,0,N Sydney,Australia,New South Wales,Sydney,North Sydney
Wylie Breckenridge,1925,Flanker,11,7,4,0,0,0,NSW,Australia,New South Wales,Missing,Missing
